"minlon" "maxlon" "minlat" "maxlat" "mindepth" "maxdepth" "minmag" "maxmag" "rate" "mask"
-121.3 -121.2 34.4 34.5 0 30 3.05 3.15 0.00533148066684328 1
-121.3 -121.2 34.5 34.6 0 30 3.05 3.15 0.00532620710512157 1
-121.3 -121.2 34.6 34.7 0 30 3.05 3.15 0.00527435140020023 1
-121.3 -121.2 34.7 34.8 0 30 3.05 3.15 0.00551780995912655 1
-121.3 -121.2 34.8 34.9 0 30 3.05 3.15 0.00566195164990333 1
-121.3 -121.2 34.9 35 0 30 3.05 3.15 0.00572874884605427 1
-121.3 -121.2 35 35.1 0 30 3.05 3.15 0.00562415841767829 1
-121.3 -121.2 35.1 35.2 0 30 3.05 3.15 0.00585267548858712 1
-121.3 -121.2 35.2 35.3 0 30 3.05 3.15 0.00667885285909109 1
-121.3 -121.2 35.3 35.4 0 30 3.05 3.15 0.00698383540962113 1
-121.3 -121.2 35.4 35.5 0 30 3.05 3.15 0.00718686422481396 1
-121.3 -121.2 35.5 35.6 0 30 3.05 3.15 0.00894732510410034 1
-121.3 -121.2 35.6 35.7 0 30 3.05 3.15 0.0100459649967089 1
-121.3 -121.2 35.7 35.8 0 30 3.05 3.15 0.0135967699106831 1
-121.3 -121.2 35.8 35.9 0 30 3.05 3.15 0.0145372059968195 1
-121.3 -121.2 35.9 36 0 30 3.05 3.15 0.0142207974859717 1
-121.3 -121.2 36 36.1 0 30 3.05 3.15 0.0141065391305162 1
-121.3 -121.2 36.1 36.2 0 30 3.05 3.15 0.0146163081697750 1
-121.3 -121.2 36.2 36.3 0 30 3.05 3.15 0.0155127982658628 1
-121.3 -121.2 36.3 36.4 0 30 3.05 3.15 0.0170333162944463 1
-121.3 -121.2 36.4 36.5 0 30 3.05 3.15 0.0190987595442608 1
-121.3 -121.2 36.5 36.6 0 30 3.05 3.15 0.0223858908483014 1
-121.3 -121.2 36.6 36.7 0 30 3.05 3.15 0.0300763718978988 1
-121.3 -121.2 36.7 36.8 0 30 3.05 3.15 0.0244337557417406 1
-121.3 -121.2 36.8 36.9 0 30 3.05 3.15 0.0245919607923091 1
-121.3 -121.2 36.9 37 0 30 3.05 3.15 0.0228868711500438 1
-121.3 -121.2 37 37.1 0 30 3.05 3.15 0.0201973994403904 1
-121.2 -121.1 33.8 33.9 0 30 3.05 3.15 0.00328449443483100 1
-121.2 -121.1 33.9 34 0 30 3.05 3.15 0.00351301168232871 1
-121.2 -121.1 34 34.1 0 30 3.05 3.15 0.00387512332285558 1
-121.2 -121.1 34.1 34.2 0 30 3.05 3.15 0.0044077442823477 1
-121.2 -121.1 34.2 34.3 0 30 3.05 3.15 0.00498870506370018 1
-121.2 -121.1 34.3 34.4 0 30 3.05 3.15 0.00550462650170675 1
-121.2 -121.1 34.4 34.5 0 30 3.05 3.15 0.00599418031129808 1
-121.2 -121.1 34.5 34.6 0 30 3.05 3.15 0.00611898596933634 1
-121.2 -121.1 34.6 34.7 0 30 3.05 3.15 0.00709633609246533 1
-121.2 -121.1 34.7 34.8 0 30 3.05 3.15 0.0068915497805998 1
-121.2 -121.1 34.8 34.9 0 30 3.05 3.15 0.00652855912524667 1
-121.2 -121.1 34.9 35 0 30 3.05 3.15 0.00649340258486796 1
-121.2 -121.1 35 35.1 0 30 3.05 3.15 0.00630970998390478 1
-121.2 -121.1 35.1 35.2 0 30 3.05 3.15 0.00634838205533525 1
-121.2 -121.1 35.2 35.3 0 30 3.05 3.15 0.00680190066286916 1
-121.2 -121.1 35.3 35.4 0 30 3.05 3.15 0.0065399847294669 1
-121.2 -121.1 35.4 35.5 0 30 3.05 3.15 0.00721850505708741 1
-121.2 -121.1 35.5 35.6 0 30 3.05 3.15 0.00907037272756247 1
-121.2 -121.1 35.6 35.7 0 30 3.05 3.15 0.0110479248943176 1
-121.2 -121.1 35.7 35.8 0 30 3.05 3.15 0.0149678728638608 1
-121.2 -121.1 35.8 35.9 0 30 3.05 3.15 0.0135440351909775 1
-121.2 -121.1 35.9 36 0 30 3.05 3.15 0.0131661030449375 1
-121.2 -121.1 36 36.1 0 30 3.05 3.15 0.0141065391305162 1
-121.2 -121.1 36.1 36.2 0 30 3.05 3.15 0.0150645530381882 1
-121.2 -121.1 36.2 36.3 0 30 3.05 3.15 0.0160137780363333 1
-121.2 -121.1 36.3 36.4 0 30 3.05 3.15 0.0175079287935688 1
-121.2 -121.1 36.4 36.5 0 30 3.05 3.15 0.0200567746950719 1
-121.2 -121.1 36.5 36.6 0 30 3.05 3.15 0.0225089388288151 1
-121.2 -121.1 36.6 36.7 0 30 3.05 3.15 0.0243634433707225 1
-121.2 -121.1 36.7 36.8 0 30 3.05 3.15 0.0216563931226306 1
-121.2 -121.1 36.8 36.9 0 30 3.05 3.15 0.0216651832758692 1
-121.2 -121.1 36.9 37 0 30 3.05 3.15 0.0205050193915475 1
-121.2 -121.1 37 37.1 0 30 3.05 3.15 0.0186680933848862 1
-121.1 -121 33.7 33.8 0 30 3.05 3.15 0.00331789294434895 1
-121.1 -121 33.8 33.9 0 30 3.05 3.15 0.00363605930963661 1
-121.1 -121 33.9 34 0 30 3.05 3.15 0.00394279953402837 1
-121.1 -121 34 34.1 0 30 3.05 3.15 0.00436116178182762 1
-121.1 -121 34.1 34.2 0 30 3.05 3.15 0.00508099069267518 1
-121.1 -121 34.2 34.3 0 30 3.05 3.15 0.00598714907297184 1
-121.1 -121 34.3 34.4 0 30 3.05 3.15 0.00712973477767756 1
-121.1 -121 34.4 34.5 0 30 3.05 3.15 0.00856851394171304 1
-121.1 -121 34.5 34.6 0 30 3.05 3.15 0.00936041361085587 1
-121.1 -121 34.6 34.7 0 30 3.05 3.15 0.0090264270962264 1
-121.1 -121 34.7 34.8 0 30 3.05 3.15 0.00766938679594298 1
-121.1 -121 34.8 34.9 0 30 3.05 3.15 0.007075242380574 1
-121.1 -121 34.9 35 0 30 3.05 3.15 0.00704623806002571 1
-121.1 -121 35 35.1 0 30 3.05 3.15 0.0068458462951184 1
-121.1 -121 35.1 35.2 0 30 3.05 3.15 0.00674125569030181 1
-121.1 -121 35.2 35.3 0 30 3.05 3.15 0.00722377861832985 1
-121.1 -121 35.3 35.4 0 30 3.05 3.15 0.00701459722736605 1
-121.1 -121 35.4 35.5 0 30 3.05 3.15 0.00818091351097496 1
-121.1 -121 35.5 35.6 0 30 3.05 3.15 0.0109512447188533 1
-121.1 -121 35.6 35.7 0 30 3.05 3.15 0.0167872206866272 1
-121.1 -121 35.7 35.8 0 30 3.05 3.15 0.0142911103896708 1
-121.1 -121 35.8 35.9 0 30 3.05 3.15 0.0100899106280504 1
-121.1 -121 35.9 36 0 30 3.05 3.15 0.0113907006774722 1
-121.1 -121 36 36.1 0 30 3.05 3.15 0.0139483347855157 1
-121.1 -121 36.1 36.2 0 30 3.05 3.15 0.0154864309949531 1
-121.1 -121 36.2 36.3 0 30 3.05 3.15 0.0167432750550625 1
-121.1 -121 36.3 36.4 0 30 3.05 3.15 0.0176925004085334 1
-121.1 -121 36.4 36.5 0 30 3.05 3.15 0.0218233865586578 1
-121.1 -121 36.5 36.6 0 30 3.05 3.15 0.0215157683779635 1
-121.1 -121 36.6 36.7 0 30 3.05 3.15 0.0215157683779635 1
-121.1 -121 36.7 36.8 0 30 3.05 3.15 0.0202413448952089 1
-121.1 -121 36.8 36.9 0 30 3.05 3.15 0.0199337267128764 1
-121.1 -121 36.9 37 0 30 3.05 3.15 0.0188438752016627 1
-121.1 -121 37 37.1 0 30 3.05 3.15 0.0173848809884709 1
-121 -120.9 33.7 33.8 0 30 3.05 3.15 0.00359387153119996 1
-121 -120.9 33.8 33.9 0 30 3.05 3.15 0.00405530039266383 1
-121 -120.9 33.9 34 0 30 3.05 3.15 0.00458880019069371 1
