"minlon" "maxlon" "minlat" "maxlat" "mindepth" "maxdepth" "minmag" "maxmag" "rate" "mask"
-119.2 -119.1 34.3 34.4 0 30 3.05 3.15 0.0176694252200118 1
-119.2 -119.1 34.4 34.5 0 30 3.05 3.15 0.0216710360154308 1
-119.2 -119.1 34.5 34.6 0 30 3.05 3.15 0.0236235004383909 1
-119.2 -119.1 34.6 34.7 0 30 3.05 3.15 0.0206960092893341 1
-119.2 -119.1 34.7 34.8 0 30 3.05 3.15 0.0201091984638250 1
-119.2 -119.1 34.8 34.9 0 30 3.05 3.15 0.0222564956440287 1
-119.2 -119.1 34.9 35 0 30 3.05 3.15 0.0234291001852841 1
-119.2 -119.1 35 35.1 0 30 3.05 3.15 0.0216710917793580 1
-119.2 -119.1 35.1 35.2 0 30 3.05 3.15 0.0201099294566545 1
-119.2 -119.1 35.2 35.3 0 30 3.05 3.15 0.0191140235816950 1
-119.2 -119.1 35.3 35.4 0 30 3.05 3.15 0.0155021580635873 1
-119.2 -119.1 35.4 35.5 0 30 3.05 3.15 0.00962528008048289 1
-119.2 -119.1 35.5 35.6 0 30 3.05 3.15 0.00700898967892318 1
-119.2 -119.1 35.6 35.7 0 30 3.05 3.15 0.00503726647334407 1
-119.2 -119.1 35.7 35.8 0 30 3.05 3.15 0.00390476915204265 1
-119.2 -119.1 35.8 35.9 0 30 3.05 3.15 0.0037290908674346 1
-119.2 -119.1 35.9 36 0 30 3.05 3.15 0.00290917797757956 1
-119.2 -119.1 36 36.1 0 30 3.05 3.15 0.00259659536576915 1
-119.2 -119.1 36.1 36.2 0 30 3.05 3.15 0.00226475733923824 1
-119.2 -119.1 36.2 36.3 0 30 3.05 3.15 0.00193677803768122 1
-119.2 -119.1 36.3 36.4 0 30 3.05 3.15 0.00161073747947159 1
-119.2 -119.1 36.4 36.5 0 30 3.05 3.15 0.00144868153839459 1
-119.2 -119.1 36.5 36.6 0 30 3.05 3.15 0.0017688749498494 1
-119.2 -119.1 36.6 36.7 0 30 3.05 3.15 0.00192701542022720 1
-119.2 -119.1 36.7 36.8 0 30 3.05 3.15 0.00255770864719412 1
-119.2 -119.1 36.8 36.9 0 30 3.05 3.15 0.00400245156706821 1
-119.2 -119.1 36.9 37 0 30 3.05 3.15 0.00511528498385321 1
-119.2 -119.1 37 37.1 0 30 3.05 3.15 0.00607194632501431 1
-119.1 -119 33 33.1 0 30 3.05 3.15 0.00369003015547844 1
-119.1 -119 33.1 33.2 0 30 3.05 3.15 0.00384630632376643 1
-119.1 -119 33.2 33.3 0 30 3.05 3.15 0.00384627123110234 1
-119.1 -119 33.3 33.4 0 30 3.05 3.15 0.00435375025763016 1
-119.1 -119 33.4 33.5 0 30 3.05 3.15 0.00451006338124082 1
-119.1 -119 33.5 33.6 0 30 3.05 3.15 0.00466631472823814 1
-119.1 -119 33.6 33.7 0 30 3.05 3.15 0.00566195745151535 1
-119.1 -119 33.7 33.8 0 30 3.05 3.15 0.00714591103204942 1
-119.1 -119 33.8 33.9 0 30 3.05 3.15 0.00864910743712198 1
-119.1 -119 33.9 34 0 30 3.05 3.15 0.00962536354987065 1
-119.1 -119 34 34.1 0 30 3.05 3.15 0.00995717707281633 1
-119.1 -119 34.1 34.2 0 30 3.05 3.15 0.0104259010525838 1
-119.1 -119 34.2 34.3 0 30 3.05 3.15 0.0145648023710132 1
-119.1 -119 34.3 34.4 0 30 3.05 3.15 0.0189969333989429 1
-119.1 -119 34.4 34.5 0 30 3.05 3.15 0.0224525439390550 1
-119.1 -119 34.5 34.6 0 30 3.05 3.15 0.0232336524032197 1
-119.1 -119 34.6 34.7 0 30 3.05 3.15 0.0210857463096128 1
-119.1 -119 34.7 34.8 0 30 3.05 3.15 0.0203040881322655 1
-119.1 -119 34.8 34.9 0 30 3.05 3.15 0.0232328514876102 1
-119.1 -119 34.9 35 0 30 3.05 3.15 0.0222579037466211 1
-119.1 -119 35 35.1 0 30 3.05 3.15 0.0201101635548343 1
-119.1 -119 35.1 35.2 0 30 3.05 3.15 0.0191336972369009 1
-119.1 -119 35.2 35.3 0 30 3.05 3.15 0.0176496970033056 1
-119.1 -119 35.3 35.4 0 30 3.05 3.15 0.0133740297123346 1
-119.1 -119 35.4 35.5 0 30 3.05 3.15 0.00814158999360573 1
-119.1 -119 35.5 35.6 0 30 3.05 3.15 0.00505659759848929 1
-119.1 -119 35.6 35.7 0 30 3.05 3.15 0.00390478875656554 1
-119.1 -119 35.7 35.8 0 30 3.05 3.15 0.00357285695066343 1
-119.1 -119 35.8 35.9 0 30 3.05 3.15 0.00259670021132900 1
-119.1 -119 35.9 36 0 30 3.05 3.15 0.00226481254276830 1
-119.1 -119 36 36.1 0 30 3.05 3.15 0.0021085428924064 1
-119.1 -119 36.1 36.2 0 30 3.05 3.15 0.00193874050579420 1
-119.1 -119 36.2 36.3 0 30 3.05 3.15 0.00193677803768122 1
-119.1 -119 36.3 36.4 0 30 3.05 3.15 0.00161073747947159 1
-119.1 -119 36.4 36.5 0 30 3.05 3.15 0.00144868153839459 1
-119.1 -119 36.5 36.6 0 30 3.05 3.15 0.00144672631297328 1
-119.1 -119 36.6 36.7 0 30 3.05 3.15 0.00224528723615591 1
-119.1 -119 36.7 36.8 0 30 3.05 3.15 0.00273328394117889 1
-119.1 -119 36.8 36.9 0 30 3.05 3.15 0.00368997745112102 1
-119.1 -119 36.9 37 0 30 3.05 3.15 0.00495910811562038 1
-119.1 -119 37 37.1 0 30 3.05 3.15 0.00607194632501431 1
-119 -118.9 33 33.1 0 30 3.05 3.15 0.00369003015547844 1
-119 -118.9 33.1 33.2 0 30 3.05 3.15 0.00368999583005097 1
-119 -118.9 33.2 33.3 0 30 3.05 3.15 0.00384627123110234 1
-119 -118.9 33.3 33.4 0 30 3.05 3.15 0.00400254960512668 1
-119 -118.9 33.4 33.5 0 30 3.05 3.15 0.00433440318157485 1
-119 -118.9 33.5 33.6 0 30 3.05 3.15 0.00499819654572326 1
-119 -118.9 33.6 33.7 0 30 3.05 3.15 0.00599395242840478 1
-119 -118.9 33.7 33.8 0 30 3.05 3.15 0.00681394520629072 1
-119 -118.9 33.8 33.9 0 30 3.05 3.15 0.00714578172592697 1
-119 -118.9 33.9 34 0 30 3.05 3.15 0.00847333519388182 1
-119 -118.9 34 34.1 0 30 3.05 3.15 0.0107772329301286 1
-119 -118.9 34.1 34.2 0 30 3.05 3.15 0.0117535245486688 1
-119 -118.9 34.2 34.3 0 30 3.05 3.15 0.0162050483989307 1
-119 -118.9 34.3 34.4 0 30 3.05 3.15 0.0212814932974135 1
-119 -118.9 34.4 34.5 0 30 3.05 3.15 0.0242103250366523 1
-119 -118.9 34.5 34.6 0 30 3.05 3.15 0.0224522492837875 1
-119 -118.9 34.6 34.7 0 30 3.05 3.15 0.0203043944863747 1
-119 -118.9 34.7 34.8 0 30 3.05 3.15 0.0205008071388196 1
-119 -118.9 34.8 34.9 0 30 3.05 3.15 0.0232345149900923 1
-119 -118.9 34.9 35 0 30 3.05 3.15 0.0218663436320235 1
-119 -118.9 35 35.1 0 30 3.05 3.15 0.0206948529572877 1
-119 -118.9 35.1 35.2 0 30 3.05 3.15 0.0197201444937393 1
-119 -118.9 35.2 35.3 0 30 3.05 3.15 0.0182941015909023 1
-119 -118.9 35.3 35.4 0 30 3.05 3.15 0.0122416070540227 1
-119 -118.9 35.4 35.5 0 30 3.05 3.15 0.00749724166193845 1
-119 -118.9 35.5 35.6 0 30 3.05 3.15 0.00505659759848929 1
-119 -118.9 35.6 35.7 0 30 3.05 3.15 0.00390478875656554 1
-119 -118.9 35.7 35.8 0 30 3.05 3.15 0.00308478257492892 1
-119 -118.9 35.8 35.9 0 30 3.05 3.15 0.00226484311750631 1
-119 -118.9 35.9 36 0 30 3.05 3.15 0.00210856794590888 1
-119 -118.9 36 36.1 0 30 3.05 3.15 0.0021085428924064 1
-119 -118.9 36.1 36.2 0 30 3.05 3.15 0.00193874050579420 1
-119 -118.9 36.2 36.3 0 30 3.05 3.15 0.00193677803768122 1
-119 -118.9 36.3 36.4 0 30 3.05 3.15 0.00177277152755356 1
-119 -118.9 36.4 36.5 0 30 3.05 3.15 0.00144868153839459 1
-119 -118.9 36.5 36.6 0 30 3.05 3.15 0.0017688749498494 1
-119 -118.9 36.6 36.7 0 30 3.05 3.15 0.00208905380918066 1
-119 -118.9 36.7 36.8 0 30 3.05 3.15 0.00273328394117889 1
-119 -118.9 36.8 36.9 0 30 3.05 3.15 0.00368997745112102 1
-119 -118.9 36.9 37 0 30 3.05 3.15 0.00480285199862857 1
-119 -118.9 37 37.1 0 30 3.05 3.15 0.0059156636156342 1
-118.9 -118.8 33 33.1 0 30 3.05 3.15 0.00386569377433910 1
-118.9 -118.8 33.1 33.2 0 30 3.05 3.15 0.00402196040539599 1
-118.9 -118.8 33.2 33.3 0 30 3.05 3.15 0.00402189232431491 1
-118.9 -118.8 33.3 33.4 0 30 3.05 3.15 0.00435375025763016 1
-118.9 -118.8 33.4 33.5 0 30 3.05 3.15 0.0048419342389907 1
-118.9 -118.8 33.5 33.6 0 30 3.05 3.15 0.00550576740126376 1
-118.9 -118.8 33.6 33.7 0 30 3.05 3.15 0.00698967621070021 1
-118.9 -118.8 33.7 33.8 0 30 3.05 3.15 0.00732151083899613 1
-118.9 -118.8 33.8 33.9 0 30 3.05 3.15 0.00714578172592697 1
-118.9 -118.8 33.9 34 0 30 3.05 3.15 0.00780953272052216 1
-118.9 -118.8 34 34.1 0 30 3.05 3.15 0.00962516921451488 1
-118.9 -118.8 34.1 34.2 0 30 3.05 3.15 0.0137449261331162 1
-118.9 -118.8 34.2 34.3 0 30 3.05 3.15 0.0183527726778658 1
-118.9 -118.8 34.3 34.4 0 30 3.05 3.15 0.0226477516108049 1
-118.9 -118.8 34.4 34.5 0 30 3.05 3.15 0.0244051713074095 1
-118.9 -118.8 34.5 34.6 0 30 3.05 3.15 0.0210860410917419 1
-118.9 -118.8 34.6 34.7 0 30 3.05 3.15 0.0190945109799916 1
-118.9 -118.8 34.7 34.8 0 30 3.05 3.15 0.0210855453664247 1
-118.9 -118.8 34.8 34.9 0 30 3.05 3.15 0.0222564956440287 1
-118.9 -118.8 34.9 35 0 30 3.05 3.15 0.0212815611959243 1
-118.9 -118.8 35 35.1 0 30 3.05 3.15 0.0208898039605325 1
-118.9 -118.8 35.1 35.2 0 30 3.05 3.15 0.0203048239237713 1
-118.9 -118.8 35.2 35.3 0 30 3.05 3.15 0.0181378968776612 1
-118.9 -118.8 35.3 35.4 0 30 3.05 3.15 0.0117534565288122 1
-118.9 -118.8 35.4 35.5 0 30 3.05 3.15 0.00765349507181497 1
-118.9 -118.8 35.5 35.6 0 30 3.05 3.15 0.00536910076187167 1
-118.9 -118.8 35.6 35.7 0 30 3.05 3.15 0.00423663095298062 1
-118.9 -118.8 35.7 35.8 0 30 3.05 3.15 0.00324107228927318 1
-118.9 -118.8 35.8 35.9 0 30 3.05 3.15 0.00259670021132900 1
-118.9 -118.8 35.9 36 0 30 3.05 3.15 0.00226481254276830 1
-118.9 -118.8 36 36.1 0 30 3.05 3.15 0.0021085428924064 1
-118.9 -118.8 36.1 36.2 0 30 3.05 3.15 0.00210850072693481 1
-118.9 -118.8 36.2 36.3 0 30 3.05 3.15 0.00242097692506623 1
-118.9 -118.8 36.3 36.4 0 30 3.05 3.15 0.00208913284999698 1
-118.9 -118.8 36.4 36.5 0 30 3.05 3.15 0.00193093924172619 1
-118.9 -118.8 36.5 36.6 0 30 3.05 3.15 0.0017688749498494 1
-118.9 -118.8 36.6 36.7 0 30 3.05 3.15 0.00208905380918066 1
-118.9 -118.8 36.7 36.8 0 30 3.05 3.15 0.00273328394117889 1
-118.9 -118.8 36.8 36.9 0 30 3.05 3.15 0.00351441862707556 1
-118.9 -118.8 36.9 37 0 30 3.05 3.15 0.00464666635488553 1
-118.9 -118.8 37 37.1 0 30 3.05 3.15 0.00558389410702938 1
-118.8 -118.7 32.9 33 0 30 3.05 3.15 0.00402202602315661 1
-118.8 -118.7 33 33.1 0 30 3.05 3.15 0.00419759105348998 1
-118.8 -118.7 33.1 33.2 0 30 3.05 3.15 0.00402196040539599 1
-118.8 -118.7 33.2 33.3 0 30 3.05 3.15 0.00417817474798073 1
-118.8 -118.7 33.3 33.4 0 30 3.05 3.15 0.00484201495217327 1
-118.8 -118.7 33.4 33.5 0 30 3.05 3.15 0.00550580294566531 1
-118.8 -118.7 33.5 33.6 0 30 3.05 3.15 0.00634521498272845 1
-118.8 -118.7 33.6 33.7 0 30 3.05 3.15 0.00698967621070021 1
-118.8 -118.7 33.7 33.8 0 30 3.05 3.15 0.00864918650000118 1
-118.8 -118.7 33.8 33.9 0 30 3.05 3.15 0.00648200145885523 1
-118.8 -118.7 33.9 34 0 30 3.05 3.15 0.00531056005825071 1
-118.8 -118.7 34 34.1 0 30 3.05 3.15 0.00978155457861092 1
-118.8 -118.7 34.1 34.2 0 30 3.05 3.15 0.0154043669138678 1
-118.8 -118.7 34.2 34.3 0 30 3.05 3.15 0.0203054261079963 1
-118.8 -118.7 34.3 34.4 0 30 3.05 3.15 0.0232342203293091 1
-118.8 -118.7 34.4 34.5 0 30 3.05 3.15 0.0240153690527126 1
-118.8 -118.7 34.5 34.6 0 30 3.05 3.15 0.0208911507117735 1
-118.8 -118.7 34.6 34.7 0 30 3.05 3.15 0.0205010079827248 1
-118.8 -118.7 34.7 34.8 0 30 3.05 3.15 0.0244060658799412 1
-118.8 -118.7 34.8 34.9 0 30 3.05 3.15 0.0242090947663821 1
-118.8 -118.7 34.9 35 0 30 3.05 3.15 0.0210866592163971 1
-118.8 -118.7 35 35.1 0 30 3.05 3.15 0.0206948529572877 1
-118.8 -118.7 35.1 35.2 0 30 3.05 3.15 0.0191336972369009 1
-118.8 -118.7 35.2 35.3 0 30 3.05 3.15 0.0164979308331965 1
-118.8 -118.7 35.3 35.4 0 30 3.05 3.15 0.0112653606643849 1
-118.8 -118.7 35.4 35.5 0 30 3.05 3.15 0.00814158999360573 1
-118.8 -118.7 35.5 35.6 0 30 3.05 3.15 0.00618914614152263 1
-118.8 -118.7 35.6 35.7 0 30 3.05 3.15 0.00521280892783629 1
-118.8 -118.7 35.7 35.8 0 30 3.05 3.15 0.00390476915204265 1
-118.8 -118.7 35.8 35.9 0 30 3.05 3.15 0.00292852505418643 1
-118.8 -118.7 35.9 36 0 30 3.05 3.15 0.00259662103703225 1
-118.8 -118.7 36 36.1 0 30 3.05 3.15 0.00242104475407891 1
-118.8 -118.7 36.1 36.2 0 30 3.05 3.15 0.0024210141302510 1
-118.8 -118.7 36.2 36.3 0 30 3.05 3.15 0.00257722310934981 1
-118.8 -118.7 36.3 36.4 0 30 3.05 3.15 0.00257720339451252 1
-118.8 -118.7 36.4 36.5 0 30 3.05 3.15 0.00208910899781828 1
-118.8 -118.7 36.5 36.6 0 30 3.05 3.15 0.00208908944790101 1
-118.8 -118.7 36.6 36.7 0 30 3.05 3.15 0.00240152465485758 1
-118.8 -118.7 36.7 36.8 0 30 3.05 3.15 0.00304577321928825 1
-118.8 -118.7 36.8 36.9 0 30 3.05 3.15 0.00368997745112102 1
-118.8 -118.7 36.9 37 0 30 3.05 3.15 0.00431485726547542 1
-118.8 -118.7 37 37.1 0 30 3.05 3.15 0.00511524376322442 1
-118.7 -118.6 32.9 33 0 30 3.05 3.15 0.00437332639435838 1
-118.7 -118.6 33 33.1 0 30 3.05 3.15 0.00435393508167869 1
-118.7 -118.6 33.1 33.2 0 30 3.05 3.15 0.00435390893054797 1
-118.7 -118.6 33.2 33.3 0 30 3.05 3.15 0.0045101669466021 1
-118.7 -118.6 33.3 33.4 0 30 3.05 3.15 0.0050176785875811 1
-118.7 -118.6 33.4 33.5 0 30 3.05 3.15 0.00568147911168539 1
-118.7 -118.6 33.5 33.6 0 30 3.05 3.15 0.00599398685863092 1
-118.7 -118.6 33.6 33.7 0 30 3.05 3.15 0.00698967621070021 1
-118.7 -118.6 33.7 33.8 0 30 3.05 3.15 0.00964491328339974 1
-118.7 -118.6 33.8 33.9 0 30 3.05 3.15 0.00964482264357625 1
-118.7 -118.6 33.9 34 0 30 3.05 3.15 0.00730202895213002 1
-118.7 -118.6 34 34.1 0 30 3.05 3.15 0.0104453927883192 1
-118.7 -118.6 34.1 34.2 0 30 3.05 3.15 0.0165563217271098 1
-118.7 -118.6 34.2 34.3 0 30 3.05 3.15 0.0222581052524126 1
-118.7 -118.6 34.3 34.4 0 30 3.05 3.15 0.0244055216714470 1
-118.7 -118.6 34.4 34.5 0 30 3.05 3.15 0.0242103250366523 1
-118.7 -118.6 34.5 34.6 0 30 3.05 3.15 0.0226489085771590 1
-118.7 -118.6 34.6 34.7 0 30 3.05 3.15 0.0240147062672741 1
-118.7 -118.6 34.7 34.8 0 30 3.05 3.15 0.0271381364504637 1
-118.7 -118.6 34.8 34.9 0 30 3.05 3.15 0.0246005522830756 1
-118.7 -118.6 34.9 35 0 30 3.05 3.15 0.0214765568875308 1
-118.7 -118.6 35 35.1 0 30 3.05 3.15 0.0206948529572877 1
-118.7 -118.6 35.1 35.2 0 30 3.05 3.15 0.0186455508209016 1
-118.7 -118.6 35.2 35.3 0 30 3.05 3.15 0.0153653941208306 1
-118.7 -118.6 35.3 35.4 0 30 3.05 3.15 0.0106016209102751 1
-118.7 -118.6 35.4 35.5 0 30 3.05 3.15 0.00814158999360573 1
-118.7 -118.6 35.5 35.6 0 30 3.05 3.15 0.006520949914882 1
-118.7 -118.6 35.6 35.7 0 30 3.05 3.15 0.00552542075641449 1
-118.7 -118.6 35.7 35.8 0 30 3.05 3.15 0.00439280198447877 1
-118.7 -118.6 35.8 35.9 0 30 3.05 3.15 0.00339730549396492 1
-118.7 -118.6 35.9 36 0 30 3.05 3.15 0.00308471022192285 1
-118.7 -118.6 36 36.1 0 30 3.05 3.15 0.0030653775523761 1
-118.7 -118.6 36.1 36.2 0 30 3.05 3.15 0.003065341455851 1
-118.7 -118.6 36.2 36.3 0 30 3.05 3.15 0.00322150334724986 1
-118.7 -118.6 36.3 36.4 0 30 3.05 3.15 0.00306526408409149 1
-118.7 -118.6 36.4 36.5 0 30 3.05 3.15 0.0028896569792959 1
-118.7 -118.6 36.5 36.6 0 30 3.05 3.15 0.00273335175971171 1
-118.7 -118.6 36.6 36.7 0 30 3.05 3.15 0.00304579717019835 1
-118.7 -118.6 36.7 36.8 0 30 3.05 3.15 0.00353376741245244 1
-118.7 -118.6 36.8 36.9 0 30 3.05 3.15 0.0041586480878107 1
-118.7 -118.6 36.9 37 0 30 3.05 3.15 0.00464666635488553 1
-118.7 -118.6 37 37.1 0 30 3.05 3.15 0.00527142338931715 1
-118.6 -118.5 32.9 33 0 30 3.05 3.15 0.00437332639435838 1
-118.6 -118.5 33 33.1 0 30 3.05 3.15 0.00452952363269601 1
-118.6 -118.5 33.1 33.2 0 30 3.05 3.15 0.00468580476402868 1
-118.6 -118.5 33.2 33.3 0 30 3.05 3.15 0.00486136820583475 1
-118.6 -118.5 33.3 33.4 0 30 3.05 3.15 0.00534962386562883 1
-118.6 -118.5 33.4 33.5 0 30 3.05 3.15 0.00601331858940217 1
-118.6 -118.5 33.5 33.6 0 30 3.05 3.15 0.00667714100208892 1
-118.6 -118.5 33.6 33.7 0 30 3.05 3.15 0.00816108654566766 1
-118.6 -118.5 33.7 33.8 0 30 3.05 3.15 0.0114801428407616 1
-118.6 -118.5 33.8 33.9 0 30 3.05 3.15 0.0124564168696713 1
-118.6 -118.5 33.9 34 0 30 3.05 3.15 0.0122806587328846 1
-118.6 -118.5 34 34.1 0 30 3.05 3.15 0.0132568414711159 1
-118.6 -118.5 34.1 34.2 0 30 3.05 3.15 0.0170639072037204 1
-118.6 -118.5 34.2 34.3 0 30 3.05 3.15 0.0218665930694201 1
-118.6 -118.5 34.3 34.4 0 30 3.05 3.15 0.0242105750752624 1
-118.6 -118.5 34.4 34.5 0 30 3.05 3.15 0.0238187466595065 1
-118.6 -118.5 34.5 34.6 0 30 3.05 3.15 0.0245998555759603 1
-118.6 -118.5 34.6 34.7 0 30 3.05 3.15 0.0265523343232447 1
-118.6 -118.5 34.7 34.8 0 30 3.05 3.15 0.0275296829412333 1
-118.6 -118.5 34.8 34.9 0 30 3.05 3.15 0.0220616059093995 1
-118.6 -118.5 34.9 35 0 30 3.05 3.15 0.0201104300909623 1
-118.6 -118.5 35 35.1 0 30 3.05 3.15 0.0197186554920846 1
-118.6 -118.5 35.1 35.2 0 30 3.05 3.15 0.0180010844517274 1
-118.6 -118.5 35.2 35.3 0 30 3.05 3.15 0.0137254222517658 1
-118.6 -118.5 35.3 35.4 0 30 3.05 3.15 0.00962543703028984 1
-118.6 -118.5 35.4 35.5 0 30 3.05 3.15 0.00749724166193845 1
-118.6 -118.5 35.5 35.6 0 30 3.05 3.15 0.00634536658945763 1
-118.6 -118.5 35.6 35.7 0 30 3.05 3.15 0.00552542075641449 1
-118.6 -118.5 35.7 35.8 0 30 3.05 3.15 0.0045491162051661 1
-118.6 -118.5 35.8 35.9 0 30 3.05 3.15 0.0037290908674346 1
-118.6 -118.5 35.9 36 0 30 3.05 3.15 0.00339722637592852 1
-118.6 -118.5 36 36.1 0 30 3.05 3.15 0.00339719040074926 1
-118.6 -118.5 36.1 36.2 0 30 3.05 3.15 0.00355342254697437 1
-118.6 -118.5 36.2 36.3 0 30 3.05 3.15 0.0037096005117323 1
-118.6 -118.5 36.3 36.4 0 30 3.05 3.15 0.00355326259440956 1
-118.6 -118.5 36.4 36.5 0 30 3.05 3.15 0.00337765004008281 1
-118.6 -118.5 36.5 36.6 0 30 3.05 3.15 0.00337761560489252 1
-118.6 -118.5 36.6 36.7 0 30 3.05 3.15 0.00369004528509785 1
-118.6 -118.5 36.7 36.8 0 30 3.05 3.15 0.004334280757416 1
-118.6 -118.5 36.8 36.9 0 30 3.05 3.15 0.0048028935551647 1
-118.6 -118.5 36.9 37 0 30 3.05 3.15 0.00527151298280860 1
-118.6 -118.5 37 37.1 0 30 3.05 3.15 0.00574017190686729 1
-118.5 -118.4 32.8 32.9 0 30 3.05 3.15 0.00452971103699827 1
-118.5 -118.4 32.9 33 0 30 3.05 3.15 0.00452956463766016 1
-118.5 -118.4 33 33.1 0 30 3.05 3.15 0.00452952363269601 1
-118.5 -118.4 33.1 33.2 0 30 3.05 3.15 0.00452951071322552 1
-118.5 -118.4 33.2 33.3 0 30 3.05 3.15 0.00468576813303034 1
-118.5 -118.4 33.3 33.4 0 30 3.05 3.15 0.00517393771229491 1
-118.5 -118.4 33.4 33.5 0 30 3.05 3.15 0.00550580294566531 1
-118.5 -118.4 33.5 33.6 0 30 3.05 3.15 0.00616960775162287 1
-118.5 -118.4 33.6 33.7 0 30 3.05 3.15 0.00816108654566766 1
-118.5 -118.4 33.7 33.8 0 30 3.05 3.15 0.0126514381156077 1
-118.5 -118.4 33.8 33.9 0 30 3.05 3.15 0.0151310528838426 1
-118.5 -118.4 33.9 34 0 30 3.05 3.15 0.0159316134753589 1
-118.5 -118.4 34 34.1 0 30 3.05 3.15 0.0155802562530815 1
-118.5 -118.4 34.1 34.2 0 30 3.05 3.15 0.0164001219780165 1
-118.5 -118.4 34.2 34.3 0 30 3.05 3.15 0.0186845493558032 1
-118.5 -118.4 34.3 34.4 0 30 3.05 3.15 0.020695024507205 1
-118.5 -118.4 34.4 34.5 0 30 3.05 3.15 0.0214761341407023 1
-118.5 -118.4 34.5 34.6 0 30 3.05 3.15 0.0247949831925530 1
-118.5 -118.4 34.6 34.7 0 30 3.05 3.15 0.0277231095870594 1
-118.5 -118.4 34.7 34.8 0 30 3.05 3.15 0.025577024585565 1
-118.5 -118.4 34.8 34.9 0 30 3.05 3.15 0.0199140029432057 1
-118.5 -118.4 34.9 35 0 30 3.05 3.15 0.0181964648868530 1
-118.5 -118.4 35 35.1 0 30 3.05 3.15 0.0178643945409620 1
-118.5 -118.4 35.1 35.2 0 30 3.05 3.15 0.0155410678560730 1
-118.5 -118.4 35.2 35.3 0 30 3.05 3.15 0.0120854261190497 1
-118.5 -118.4 35.3 35.4 0 30 3.05 3.15 0.00849292205647877 1
-118.5 -118.4 35.4 35.5 0 30 3.05 3.15 0.00667729371141049 1
-118.5 -118.4 35.5 35.6 0 30 3.05 3.15 0.00570099765161272 1
-118.5 -118.4 35.6 35.7 0 30 3.05 3.15 0.00503726647334407 1
-118.5 -118.4 35.7 35.8 0 30 3.05 3.15 0.00470537357036529 1
-118.5 -118.4 35.8 35.9 0 30 3.05 3.15 0.0042172078576203 1
-118.5 -118.4 35.9 36 0 30 3.05 3.15 0.00388532361377003 1
-118.5 -118.4 36 36.1 0 30 3.05 3.15 0.00388523611680368 1
-118.5 -118.4 36.1 36.2 0 30 3.05 3.15 0.00419774922337415 1
-118.5 -118.4 36.2 36.3 0 30 3.05 3.15 0.00419767617207795 1
-118.5 -118.4 36.3 36.4 0 30 3.05 3.15 0.00402202596744784 1
-118.5 -118.4 36.4 36.5 0 30 3.05 3.15 0.00386573047704181 1
-118.5 -118.4 36.5 36.6 0 30 3.05 3.15 0.00417815679927693 1
-118.5 -118.4 36.6 36.7 0 30 3.05 3.15 0.00464676420265167 1
-118.5 -118.4 36.7 36.8 0 30 3.05 3.15 0.00529105779907351 1
-118.5 -118.4 36.8 36.9 0 30 3.05 3.15 0.00609139132164325 1
-118.5 -118.4 36.9 37 0 30 3.05 3.15 0.00656005603886244 1
-118.5 -118.4 37 37.1 0 30 3.05 3.15 0.00671616306043228 1
-118.4 -118.3 32.7 32.8 0 30 3.05 3.15 0.00419777995861960 1
-118.4 -118.3 32.8 32.9 0 30 3.05 3.15 0.00437335630721001 1
-118.4 -118.3 32.9 33 0 30 3.05 3.15 0.00437332639435838 1
-118.4 -118.3 33 33.1 0 30 3.05 3.15 0.00452952363269601 1
-118.4 -118.3 33.1 33.2 0 30 3.05 3.15 0.00468580476402868 1
-118.4 -118.3 33.2 33.3 0 30 3.05 3.15 0.00501769808123802 1
-118.4 -118.3 33.3 33.4 0 30 3.05 3.15 0.00568151966436051 1
-118.4 -118.3 33.4 33.5 0 30 3.05 3.15 0.00634528311400258 1
-118.4 -118.3 33.5 33.6 0 30 3.05 3.15 0.00566203612333002 1
-118.4 -118.3 33.6 33.7 0 30 3.05 3.15 0.00782907943474624 1
-118.4 -118.3 33.7 33.8 0 30 3.05 3.15 0.0114801428407616 1
-118.4 -118.3 33.8 33.9 0 30 3.05 3.15 0.0141159301380126 1
-118.4 -118.3 33.9 34 0 30 3.05 3.15 0.0157752978354768 1
-118.4 -118.3 34 34.1 0 30 3.05 3.15 0.0155802562530815 1
-118.4 -118.3 34.1 34.2 0 30 3.05 3.15 0.0150725404179492 1
-118.4 -118.3 34.2 34.3 0 30 3.05 3.15 0.0160486163828766 1
-118.4 -118.3 34.3 34.4 0 30 3.05 3.15 0.0175129453219940 1
-118.4 -118.3 34.4 34.5 0 30 3.05 3.15 0.0194655286252630 1
-118.4 -118.3 34.5 34.6 0 30 3.05 3.15 0.0247949831925530 1
-118.4 -118.3 34.6 34.7 0 30 3.05 3.15 0.0277250618264416 1
-118.4 -118.3 34.7 34.8 0 30 3.05 3.15 0.0220618012872263 1
-118.4 -118.3 34.8 34.9 0 30 3.05 3.15 0.0165954399586468 1
-118.4 -118.3 34.9 35 0 30 3.05 3.15 0.0157364102713419 1
-118.4 -118.3 35 35.1 0 30 3.05 3.15 0.0147406881250090 1
-118.4 -118.3 35.1 35.2 0 30 3.05 3.15 0.0119486512606835 1
-118.4 -118.3 35.2 35.3 0 30 3.05 3.15 0.00931299359387931 1
-118.4 -118.3 35.3 35.4 0 30 3.05 3.15 0.00751658436402795 1
-118.4 -118.3 35.4 35.5 0 30 3.05 3.15 0.00587658678012591 1
