"Longitude" "Latitude" "dt" "Magnitude" "lambda" "type"
-121.195934003242 39.0781060435111 1765.3352934008 4.70025461772457 0.000281410806758486 2
-115.476281455276 36.5041919433279 1765.69900549832 2.18706218412844 0.00106804074263216 2
-116.809201895865 36.6066355855437 1777.38586091250 4.09600454127649 0.000531020328647902 2
-121.882882652781 41.2635973657016 1779.82253964711 2.4000575415208 0.00129604943897691 2
-114.393086190638 35.8991658781888 1781.03777472954 1.91092381171184 0.000365414010995937 2
-121.591942397458 42.6106117099989 1781.58836232801 2.31836066498654 2.8801105856111e-05 2
-120.69099839665 37.9247666660231 1783.25527887954 3.44661171730841 0.000223208514686174 2
-124.306247302936 39.260264661978 1785.46356346388 4.89848904570099 9.00034334042087e-05 2
-113.610537705012 33.8565328019904 1794.08517268952 2.89691588870483 2.48409475757936e-05 2
-114.416424099100 35.9973683336284 1796.42903862521 1.71958661988610 0.000465017810404576 2
-120.991514050076 41.6025143070146 1796.43722990179 4.13146458403207 0.000167406385619422 2
-120.516359238373 35.6079456799198 1798.51170435851 2.86216873781523 0.00145805561626585 2
-123.817703150539 41.2703375014244 1799.9280417182 1.728919458983 0.00322212362800808 2
-114.18641710449 34.4094397393055 1800.38599929656 3.54901211669203 3.90614972285192e-05 2
-114.212456047651 35.8785854767775 1801.7745631421 3.05239062794717 0.000157806019728848 2
-124.410543783498 39.0829109220067 1801.95928582107 1.56857977313921 6.42024562544508e-05 2
-122.963701252942 42.3987707630731 1801.97201828565 4.69807442404563 6.42024562544508e-05 2
-118.342837458453 36.7147238054313 1802.59355614264 0.860464723489713 0.00124204737945912 2
-118.464647382265 38.9060742013389 1804.46431707568 0.424892523279414 0.00114604371748913 2
-120.698776199785 38.3176846608985 1804.92480569729 1.73662348904181 0.000261609979661534 2
-121.312161531695 36.1037218101555 1806.38686435251 0.964798198454082 0.000750028610909211 2
-117.111814355850 36.49928220117 1807.91330547072 3.30604955842718 0.000696026622299336 2
-123.367422238318 41.9271711504553 1809.04749271530 2.60044138880912 0.000183006980944317 2
