"Longitude" "Latitude" "dt" "Magnitude" "Depth" "DateTime"
-116.39 33.37 484.183252314815 3.15 9.43 "04/30/2007 05:23:53"
-122.82 38.82 484.619074074074 3.05 3.68 "04/30/2007 15:51:28"
-119.62 38.72 484.873287037037 3.3 12.02 "04/30/2007 21:57:32"
-115.87 32.06 488.959525462963 4.18 6.39 "05/05/2007 00:01:43"
-121.56 40.77 491.286793981481 3.37 8.65 "05/07/2007 07:52:59"
-125.02 40.37 493.284768518519 5.2 0.17 "05/09/2007 07:50:04"
-124.96 40.38 493.296886574074 4.5 0.04 "05/09/2007 08:07:31"
-124.63 40.32 494.67505787037 3.23 18.95 "05/10/2007 17:12:05"
-115.61 33.18 501.628831018518 3.24 3.36 "05/17/2007 16:05:31"
-115.61 33.19 501.629050925926 3.2 1.73 "05/17/2007 16:05:50"
-117.9 36.07 501.831666666667 3.11 5.24 "05/17/2007 20:57:36"
-115.92 32.97 504.36162037037 3.69 4.16 "05/20/2007 09:40:44"
-121.73 37.36 504.923842592593 3.5 6.77 "05/20/2007 23:10:20"
-120.41 35.86 506.440416666667 4 9.19 "05/22/2007 11:34:12"
-124.68 40.34 506.532372685185 3.32 11.74 "05/22/2007 13:46:37"
-117.39 34.2 508.216435185185 3.86 12.94 "05/24/2007 06:11:40"
-117.39 34.2 508.218935185185 3.92 13.11 "05/24/2007 06:15:16"
-122.46 38.43 508.625925925926 3.31 10.13 "05/24/2007 16:01:20"
-116.06 32.69 509.44130787037 3.38 8.72 "05/25/2007 11:35:29"
-118.53 37.42 509.794791666667 3.41 8.81 "05/25/2007 20:04:30"
-118.53 37.42 509.896215277778 3.22 9.03 "05/25/2007 22:30:33"
-118.53 37.42 510.294594907407 3.41 8.73 "05/26/2007 08:04:13"
-120.24 42.11 515.042280092593 3.4 5 "05/31/2007 02:00:53"
-120.24 42.11 515.073136574074 3.2 5.3 "05/31/2007 02:45:19"
-116.11 32.68 516.047662037037 4.06 11.77 "06/01/2007 02:08:38"
-115.23 32.36 516.798506944444 3.3 3.18 "06/01/2007 20:09:51"
-116.21 33.87 517.174606481482 4.26 4.83 "06/02/2007 05:11:26"
-115.87 32.13 518.231319444444 3.16 6 "06/03/2007 06:33:06"
-115.21 32.49 518.332141203704 3.06 15 "06/03/2007 08:58:17"
-119.23 34.88 519.3021875 3.74 13.12 "06/04/2007 08:15:09"
-119.23 34.88 520.842453703704 3.56 13.75 "06/05/2007 21:13:08"
-118.87 37.54 527.265694444444 3.6 9.75 "06/12/2007 07:22:36"
-118.86 37.54 527.266469907407 4.6 10.72 "06/12/2007 07:23:43"
-118.86 37.54 527.273344907407 3.14 9.01 "06/12/2007 07:33:37"
-118.87 37.55 527.591087962963 3.48 7.68 "06/12/2007 15:11:10"
-118.86 37.54 527.982569444444 3.46 9.53 "06/13/2007 00:34:54"
-118.22 32.74 528.087916666667 3.49 6 "06/13/2007 03:06:36"
-116.04 33.7 528.576782407407 3.42 12.4 "06/13/2007 14:50:34"
-123.73 40.26 538.898252314815 3.54 26.96 "06/23/2007 22:33:29"
-115.08 32.21 539.277407407407 3.31 0 "06/24/2007 07:39:28"
-124.82 41.12 540.064178240741 5 3.36 "06/25/2007 02:32:25"
-121.69 36.94 542.95994212963 3.1 12.22 "06/28/2007 00:02:19"
-117.3 35.95 546.92818287037 3.1 3.83 "07/01/2007 23:16:35"
-121.62 36.88 547.790891203704 4.2 8.46 "07/02/2007 19:58:53"
-121.61 36.88 549.836805555556 3.3 7.16 "07/04/2007 21:05:00"
-119.68 34.87 553.269224537037 3.74 0 "07/08/2007 07:27:41"
-115.88 32.43 563.35837962963 3.3 10 "07/18/2007 09:36:04"
-122.8 38.84 563.855509259259 3.3 1.18 "07/18/2007 21:31:56"
-122.19 37.8 565.446087962963 4.2 5.33 "07/20/2007 11:42:22"
-118.72 37.97 565.597662037037 3.17 7.35 "07/20/2007 15:20:38"
-122.81 38.81 565.70162037037 3.8 1.31 "07/20/2007 17:50:20"
-116.95 34.99 566.958472222222 3.47 7.82 "07/22/2007 00:00:12"
-124.26 40.44 570.724664351852 3.36 24.6 "07/25/2007 18:23:31"
-118.52 34.27 576.208321759259 3.26 14.55 "07/31/2007 05:59:59"
-120.43 36.09 578.448657407407 3.07 7.76 "08/02/2007 11:46:04"
-118.62 34.3 585.290856481481 4.66 7.58 "08/09/2007 07:58:50"
-122.19 37.8 591.259143518518 3.2 5.69 "08/15/2007 07:13:10"
-118.62 34.3 592.766238425926 3.57 5.19 "08/16/2007 19:23:23"
-124.7 40.65 596.252569444444 3.32 10.79 "08/20/2007 07:03:42"
-125.36 40.43 600.720300925926 3.4 15.18 "08/24/2007 18:17:14"
-117.91 36.15 603.896701388889 3.49 3.23 "08/27/2007 22:31:15"
-120.5 35.95 604.543344907407 3.2 11.3 "08/28/2007 14:02:25"
-116.05 33.11 605.134594907407 3.72 11.93 "08/29/2007 04:13:49"
-117.34 32.77 606.370231481481 3.52 10.63 "08/30/2007 09:53:08"
-116.3 34.6 606.50556712963 3.43 4.07 "08/30/2007 13:08:01"
-117.48 33.73 609.686979166667 4.73 12.6 "09/02/2007 17:29:15"
-117.79 33.91 610.604444444444 3.23 9.71 "09/03/2007 15:30:24"
-117.34 32.77 611.575 4.06 10.94 "09/04/2007 14:48:00"
-117.48 33.73 612.595 3.5 4.5 "09/05/2007 15:16:48"
-115.82 32.19 614.255173611111 3.1 7.09 "09/07/2007 07:07:27"
-117.33 32.77 614.757141203704 3.24 11.18 "09/07/2007 19:10:17"
-124.64 40.32 615.303113425926 4.4 16.06 "09/08/2007 08:16:29"
-117.76 33 616.065763888889 3.95 6 "09/09/2007 02:34:42"
-122.87 38.83 616.472060185185 3.5 2.82 "09/09/2007 12:19:46"
-122.87 38.83 616.472719907407 3.11 2.41 "09/09/2007 12:20:43"
-117.33 32.77 616.508206018519 3.77 11.14 "09/09/2007 13:11:49"
-117.48 33.73 619.437800925926 3.79 11.01 "09/12/2007 11:30:26"
-117.48 33.73 619.556724537037 3.29 11.48 "09/12/2007 14:21:41"
-120.31 36.24 619.994236111111 3.94 11.93 "09/13/2007 00:51:42"
-122.39 38.86 624.571770833333 3.6 8.55 "09/17/2007 14:43:21"
-116.29 34.8 627.584618055556 3.27 7.54 "09/20/2007 15:01:51"
-116.05 32.7 630.301180555556 3.63 9.31 "09/23/2007 08:13:42"
-121.56 36.83 631.737615740741 3.08 5 "09/24/2007 18:42:10"
-118.55 39.03 632.212708333333 3.27 12.14 "09/25/2007 06:06:18"
-117.47 33.74 632.901666666667 3.94 9.76 "09/25/2007 22:38:24"
-115.8 35.77 634.974560185185 3.22 5.37 "09/28/2007 00:23:22"
-119.98 37.33 635.555601851852 3.23 13.38 "09/28/2007 14:20:04"
-122.79 38.84 635.773263888889 3.12 1.62 "09/28/2007 19:33:30"
-117.13 32.7 637.343668981482 3.1 10.46 "09/30/2007 09:14:53"
-118.5 38.48 646.467650462963 3.52 8.01 "10/09/2007 12:13:25"
-118.5 38.47 646.508356481481 3.48 8.54 "10/09/2007 13:12:02"
-118.23 33.56 646.756331018518 3.12 15.14 "10/09/2007 19:09:07"
-118.48 38.59 649.068564814815 3.49 5.68 "10/12/2007 02:38:44"
-117.83 37.2 652.237916666667 3.22 12.33 "10/15/2007 06:42:36"
-116.84 33.71 652.857037037037 3.12 17.16 "10/15/2007 21:34:08"
-117.63 34.39 653.328981481481 4.2 8.06 "10/16/2007 08:53:44"
-121.1 36.58 654.827037037037 3.06 8.75 "10/17/2007 20:50:56"
-123.47 40.89 655.917604166667 3.25 26.52 "10/18/2007 23:01:21"
-125.18 40.43 657.800520833333 3.08 0 "10/20/2007 20:12:45"
-118.48 38.59 659.934155092593 3.14 5.4 "10/22/2007 23:25:11"
-117.68 35.84 661.474178240741 4.34 4.5 "10/24/2007 12:22:49"
-118.48 38.59 662.054305555556 3.73 4.74 "10/25/2007 02:18:12"
-121.77 37.43 668.086747685185 5.45 10.04 "10/31/2007 03:04:55"
-121.78 37.44 668.912789351852 4 8.71 "10/31/2007 22:54:25"
-118.81 37.54 669.648969907407 3.53 7.17 "11/01/2007 16:34:31"
-124.47 40.58 677.150810185185 4.1 26.81 "11/09/2007 03:37:10"
-118.3 35.43 683.026064814815 3.06 9.35 "11/15/2007 00:37:32"
-119.65 34.39 685.1146875 3.43 13.38 "11/17/2007 02:45:09"
-116.47 33.51 685.88587962963 3.29 5.05 "11/17/2007 21:15:40"
-116.71 34.23 693.854675925926 3.12 3.12 "11/25/2007 20:30:44"
-116.55 33.17 694.194826388889 3.3 13.43 "11/26/2007 04:40:33"
-115.83 32.11 695.794270833333 3.4 16.07 "11/27/2007 19:03:45"
-121.21 36.6 696.104305555556 3.4 9.03 "11/28/2007 02:30:12"
-118.3 35.43 696.591967592593 3.06 8.74 "11/28/2007 14:12:26"
-116.51 34.47 696.661053240741 3.12 4.79 "11/28/2007 15:51:55"
-115.55 31.8 696.951064814815 4.1 8 "11/28/2007 22:49:32"
-121.12 36.56 697.234826388889 3.29 5.35 "11/29/2007 05:38:09"
-125.15 40.46 699.21162037037 3.12 29.88 "12/01/2007 05:04:44"
-122.79 38.82 699.868194444444 4 3.04 "12/01/2007 20:50:12"
-124.22 40.35 702.529976851852 3.26 28.3 "12/04/2007 12:43:10"
-121.16 40.03 703.451018518518 3.07 2.67 "12/05/2007 10:49:28"
-120.84 35.57 704.163159722222 3.3 4.88 "12/06/2007 03:54:57"
-122.66 39.83 704.63412037037 3.47 5.36 "12/06/2007 15:13:08"
-116.4 32.41 706.232349537037 3.15 0.03 "12/08/2007 05:34:35"
-115.9 32.17 706.274259259259 3.12 7.62 "12/08/2007 06:34:56"
-116.16 32.65 706.58037037037 3.96 10.54 "12/08/2007 13:55:44"
-121.12 36.55 709.336631944444 3.39 4.89 "12/11/2007 08:04:45"
-121.18 36.59 711.11724537037 3.09 4.49 "12/13/2007 02:48:50"
-123.52 41.01 713.156921296296 3.07 29.66 "12/15/2007 03:45:58"
-115.75 31.91 716.909907407407 3.9 6 "12/18/2007 21:50:16"
-116.98 34.16 717.509837962963 4.06 9.3 "12/19/2007 12:14:10"
-116.18 31.77 718.691238425926 4.5 7 "12/20/2007 16:35:23"
-116.19 31.75 718.699224537037 3.3 7 "12/20/2007 16:46:53"
-121.67 37.31 719.51037037037 3.08 8.47 "12/21/2007 12:14:56"
-117.83 37.22 721.90537037037 3.37 10.87 "12/23/2007 21:43:44"
-115.89 32.13 724.916099537037 3.2 6 "12/26/2007 21:59:11"
-122.74 38.77 726.972546296296 3.4 2.34 "12/28/2007 23:20:28"
-118.55 35.34 740.503611111111 3.9 7.05 "01/11/2008 12:05:12"
-118.68 37.98 744.274525462963 3.15 5.69 "01/15/2008 06:35:19"
-122.76 40.17 748.721365740741 4.5 10.99 "01/19/2008 17:18:46"
-122.76 40.15 748.760381944444 3.43 11.95 "01/19/2008 18:14:57"
-122.76 40.15 748.965462962963 3.42 11.56 "01/19/2008 23:10:16"
-122.7 40.18 748.967418981482 4.7 2.87 "01/19/2008 23:13:05"
-122.77 40.14 748.983877314815 3.38 10.52 "01/19/2008 23:36:47"
-115.95 32.65 753.042800925926 3.44 11.62 "01/24/2008 01:01:38"
-122.82 38.81 753.877615740741 3.21 2.83 "01/24/2008 21:03:46"
-121.02 40.18 758.170625 3.22 8 "01/29/2008 04:05:42"
-120.18 36.07 761.20587962963 3.56 18.01 "02/01/2008 04:56:28"
-120.78 35.5 763.450914351852 3.07 4.05 "02/03/2008 10:49:19"
-117.51 32.37 765.377511574074 3.39 6 "02/05/2008 09:03:37"
-117.86 38.22 767.536921296296 3.78 11.27 "02/07/2008 12:53:10"
-122.49 37.64 767.56369212963 3.12 9.6 "02/07/2008 13:31:43"
-121.04 35.66 768.285543981482 3.14 8.27 "02/08/2008 06:51:11"
-115.28 32.36 769.30005787037 5.1 6 "02/09/2008 07:12:05"
-115.31 32.46 769.311608796296 3.86 6 "02/09/2008 07:28:43"
-115.29 32.47 769.321851851852 3.56 6 "02/09/2008 07:43:28"
-115.46 32.19 769.645266203704 3.09 6 "02/09/2008 15:29:11"
-115.3 32.41 770.022349537037 3.2 6 "02/10/2008 00:32:11"
-115.3 32.48 770.078043981482 3.54 6 "02/10/2008 01:52:23"
-115.34 32.41 770.828078703704 3.32 6 "02/10/2008 19:52:26"
-118.35 38.23 771.074513888889 3.27 11.5 "02/11/2008 01:47:18"
-115.27 32.4 771.598668981482 3.26 6 "02/11/2008 14:22:05"
-115.26 32.33 771.770497685185 5.1 6 "02/11/2008 18:29:31"
-115.25 32.41 771.775405092593 3.24 6 "02/11/2008 18:36:35"
-115.3 32.44 771.807974537037 3.65 6 "02/11/2008 19:23:29"
-115.27 32.41 771.843078703704 3.28 6 "02/11/2008 20:14:02"
-115.31 32.45 771.932372685185 3.44 6 "02/11/2008 22:22:37"
-115.31 32.44 771.962546296296 3.95 6 "02/11/2008 23:06:04"
-115.31 32.45 772.027534722222 3.16 6 "02/12/2008 00:39:39"
-115.31 32.46 772.090648148148 3.16 6 "02/12/2008 02:10:32"
-115.28 32.46 772.10244212963 3.28 0.62 "02/12/2008 02:27:31"
-115.3 32.43 772.182951388889 3.42 6 "02/12/2008 04:23:27"
-115.32 32.45 772.189340277778 4.97 6 "02/12/2008 04:32:39"
-115.29 32.44 772.194988425926 4.04 6 "02/12/2008 04:40:47"
-115.29 32.43 772.196423611111 3.27 6 "02/12/2008 04:42:51"
-115.3 32.39 772.227118055556 3.07 6 "02/12/2008 05:27:03"
-115.3 32.44 772.274513888889 3.08 6 "02/12/2008 06:35:18"
-115.3 32.46 772.315902777778 3.49 15 "02/12/2008 07:34:54"
-115.27 32.43 772.3303125 3.22 15 "02/12/2008 07:55:39"
-115.3 32.44 772.389027777778 4.25 6 "02/12/2008 09:20:12"
-115.31 32.46 772.393981481481 4.45 6 "02/12/2008 09:27:20"
-115.29 32.45 772.397511574074 3.31 15 "02/12/2008 09:32:25"
-115.28 32.42 772.403136574074 3.1 15 "02/12/2008 09:40:31"
-115.32 32.43 772.418310185185 3.1 6 "02/12/2008 10:02:22"
-115.32 32.39 772.418356481482 3.2 6 "02/12/2008 10:02:26"
-115.29 32.43 772.418819444444 3.25 6 "02/12/2008 10:03:06"
-115.29 32.41 772.420613425926 3.11 6 "02/12/2008 10:05:41"
-115.29 32.43 772.444282407407 3.56 6 "02/12/2008 10:39:46"
-115.29 32.43 772.4703125 3.3 6 "02/12/2008 11:17:15"
-115.3 32.44 772.508518518518 3.25 6 "02/12/2008 12:12:16"
-115.3 32.44 772.787280092593 3.16 6 "02/12/2008 18:53:41"
-115.29 32.42 773.301689814815 3.99 6 "02/13/2008 07:14:26"
-115.31 32.43 773.863240740741 3.37 6 "02/13/2008 20:43:04"
-115.31 32.46 774.108831018519 3.93 6 "02/14/2008 02:36:43"
-115.29 32.42 774.110208333333 3.78 6 "02/14/2008 02:38:42"
-115.3 32.44 774.116435185185 3.18 6 "02/14/2008 02:47:40"
-115.3 32.41 775.022314814815 3.1 6 "02/15/2008 00:32:08"
-117.73 35.96 776.497638888889 3.58 2.45 "02/16/2008 11:56:36"
-115.82 32.09 777.923680555556 3.79 6 "02/17/2008 22:10:06"
-118.03 36.58 778.635787037037 3.77 11.28 "02/18/2008 15:15:32"
-118.92 33.02 779.011539351852 3.2 6 "02/19/2008 00:16:37"
-115.86 32.15 779.385543981482 3.16 7.29 "02/19/2008 09:15:11"
-115.31 32.43 779.945486111111 5.01 6 "02/19/2008 22:41:30"
-115.29 32.4 779.949675925926 3.51 6 "02/19/2008 22:47:32"
-115.32 32.43 779.9521875 3.15 6 "02/19/2008 22:51:09"
-115.29 32.43 779.95875 3.09 6 "02/19/2008 23:00:36"
-115.3 32.44 780.020868055556 3.05 6 "02/20/2008 00:30:03"
-115.31 32.43 780.061747685185 4.83 6 "02/20/2008 01:28:55"
-115.32 32.43 780.067800925926 3.35 6 "02/20/2008 01:37:38"
-115.29 32.43 780.259409722222 3.07 6 "02/20/2008 06:13:33"
-115.3 32.45 780.74630787037 3.05 6 "02/20/2008 17:54:41"
-115.3 32.42 781.189525462963 3.09 6 "02/21/2008 04:32:55"
-125.33 40.6 782.442974537037 3.2 15.8 "02/22/2008 10:37:53"
-115.29 32.42 782.813402777778 4.78 6 "02/22/2008 19:31:18"
-115.27 32.39 782.815185185185 4.58 6 "02/22/2008 19:33:52"
-115.28 32.42 782.880578703704 3.09 6 "02/22/2008 21:08:02"
-115.29 32.41 782.917673611111 3.09 6 "02/22/2008 22:01:27"
-115.27 32.4 783.096354166667 3.28 6 "02/23/2008 02:18:45"
-115.32 32.43 783.460775462963 3.1 6 "02/23/2008 11:03:31"
-115.29 32.44 783.910810185185 3.7 6 "02/23/2008 21:51:34"
-122.81 38.82 784.230671296296 4 2.99 "02/24/2008 05:32:10"
-123.86 40.88 784.541921296296 3.37 12 "02/24/2008 13:00:22"
-115.96 32.66 784.59275462963 3.54 13.62 "02/24/2008 14:13:34"
-115.31 32.42 785.082824074074 3.62 6 "02/25/2008 01:59:16"
-118.49 38.58 786.232152777778 3.08 9.19 "02/26/2008 05:34:18"
-118.99 35.07 791.338726851852 3.47 17.65 "03/02/2008 08:07:46"
-116.86 34.3 795.010034722222 3.66 13.74 "03/06/2008 00:14:27"
-118.45 38.57 797.179074074074 3.57 7.34 "03/08/2008 04:17:52"
-115.88 32.13 797.318715277778 3.51 6 "03/08/2008 07:38:57"
-119.93 39.52 797.421527777778 3.35 1.4 "03/08/2008 10:07:00"
-117.47 34.14 798.348981481481 3.97 3.74 "03/09/2008 09:22:32"
-117.47 34.14 798.350104166667 3.43 4.56 "03/09/2008 09:24:09"
-117.44 34.15 798.350138888889 3.17 6.03 "03/09/2008 09:24:12"
-123.28 39.35 799.176712962963 3.7 7.32 "03/10/2008 05:14:28"
-123.28 39.35 799.210127314815 3.07 6.97 "03/10/2008 06:02:35"
-118.6 37.41 799.211655092593 3.25 11.39 "03/10/2008 06:04:47"
-120.29 39.59 802.705810185185 3.14 10.54 "03/13/2008 17:56:22"
-115.61 33.03 806.553263888889 3.13 13.44 "03/17/2008 14:16:42"
-119.93 39.52 813.761273148148 3.12 1.87 "03/24/2008 19:16:14"
-119.94 39.53 816.112662037037 3.15 1.66 "03/27/2008 03:42:14"
-121.8 37.93 816.292777777778 3.14 14.38 "03/27/2008 08:01:36"
-122.79 38.82 816.836527777778 3.6 2.03 "03/27/2008 21:04:36"
-115.23 32.38 818.87619212963 4.18 7 "03/29/2008 22:01:43"
-117.4 37.15 819.477337962963 3.47 9.36 "03/30/2008 12:27:22"
-115.33 32.34 823.548206018518 3.27 6 "04/03/2008 14:09:25"
-124.67 40.35 823.874826388889 3.17 17.37 "04/03/2008 21:59:45"
-115.85 32.15 824.090162037037 3.16 6 "04/04/2008 03:09:50"
-115.9 32.09 824.527523148148 3.79 6 "04/04/2008 13:39:38"
-117.67 35.78 827.018761574074 3.59 5.87 "04/07/2008 01:27:01"
-115.53 31.84 832.641689814815 3.1 6 "04/12/2008 16:24:02"
-116.44 34.03 835.000092592593 3.39 2.89 "04/15/2008 01:00:08"
-119.66 34.4 835.201319444444 3.22 13.36 "04/15/2008 05:49:54"
-119.93 39.53 835.58306712963 3.39 2.06 "04/15/2008 14:59:37"
-119.93 39.53 835.851793981481 3.2 1.46 "04/15/2008 21:26:35"
-119.93 39.53 835.855925925926 3.42 1.59 "04/15/2008 21:32:32"
-119.93 39.54 835.856921296296 3.58 1.56 "04/15/2008 21:33:58"
-116.11 33.79 838.100983796296 3.16 0.46 "04/18/2008 03:25:25"
-115.49 32.13 841.55306712963 4.1 5 "04/21/2008 14:16:25"
-119.92 39.52 841.759837962963 3.08 2.64 "04/21/2008 19:14:10"
-124.21 40.78 841.875625 4.2 21.34 "04/21/2008 22:00:54"
-116.34 34.87 843.038530092593 4.14 5.55 "04/23/2008 01:55:29"
-119.92 39.53 844.907685185185 3.7 6.28 "04/24/2008 22:47:04"
-119.93 39.53 844.912939814815 3.12 6.84 "04/24/2008 22:54:38"
-119.93 39.53 844.913761574074 4.3 2.88 "04/24/2008 22:55:49"
-119.93 39.52 845.000381944444 3.27 2.35 "04/25/2008 01:00:33"
-119.93 39.53 845.68761574074 3.3 1.44 "04/25/2008 17:30:10"
-119.93 39.53 846.009270833333 3.71 1.09 "04/26/2008 01:13:21"
-119.92 39.52 846.236111111111 3.9 2.52 "04/26/2008 06:40:00"
-119.93 39.53 846.236238425926 5 1.72 "04/26/2008 06:40:11"
-119.92 39.51 846.238784722222 3.38 1 "04/26/2008 06:43:51"
-119.93 39.53 846.27037037037 3.51 2.14 "04/26/2008 07:29:20"
-119.93 39.53 846.341666666667 3.44 1.37 "04/26/2008 09:12:00"
-119.92 39.52 846.56630787037 3.09 2.38 "04/26/2008 14:35:29"
-119.91 39.5 846.574733796296 3.12 1.59 "04/26/2008 14:47:37"
-119.94 39.55 846.59769675926 3.47 0.35 "04/26/2008 15:20:41"
-115.26 32.33 846.909594907407 3.18 6 "04/26/2008 22:49:49"
-119.92 39.52 847.701273148148 3.32 3.41 "04/27/2008 17:49:50"
-118.52 37.4 848.016585648148 3.39 7.1 "04/28/2008 01:23:53"
-118.52 37.41 848.016886574074 3.53 6.28 "04/28/2008 01:24:19"
-119.93 39.53 848.439791666667 4.1 0.12 "04/28/2008 11:33:18"
-119.92 39.51 849.202141203704 3.16 4.4 "04/29/2008 05:51:05"
-119.92 39.52 849.209641203704 3.2 4.28 "04/29/2008 06:01:53"
-119.93 39.53 849.635416666667 3.11 0 "04/29/2008 16:15:00"
-120.78 35.5 849.698113425926 3.6 4.09 "04/29/2008 17:45:17"
-123.5 40.84 850.085497685185 5.4 29.13 "04/30/2008 03:03:07"
-121.58 36.85 850.275659722222 3.15 6.15 "04/30/2008 07:36:57"
-116.45 33.44 851.121944444444 4.19 10.8 "05/01/2008 03:55:36"
-118.43 35.47 851.299803240741 4.43 5.96 "05/01/2008 08:11:43"
-122.79 38.83 851.519502314815 3.21 1.86 "05/01/2008 13:28:05"
-117.31 36 851.828796296296 3.13 0.27 "05/01/2008 20:53:28"
-118.42 35.47 851.860856481482 3.48 0.51 "05/01/2008 21:39:38"
-118.42 35.48 852.127523148148 3.45 0.02 "05/02/2008 04:03:38"
-118.41 35.47 852.127569444444 3.69 5.6 "05/02/2008 04:03:42"
-118.42 35.47 852.14099537037 3.31 5.73 "05/02/2008 04:23:02"
-116.73 33.21 854.719791666667 3.64 9.06 "05/04/2008 18:16:30"
-119.92 39.54 858.20488425926 3.6 2.6 "05/08/2008 05:55:02"
-117.14 34.02 858.947395833333 3.1 5.87 "05/08/2008 23:44:15"
-116.46 33.45 859.901481481481 4.06 10.82 "05/09/2008 22:38:08"
-117.01 35.9 859.91636574074 3.32 3.48 "05/09/2008 22:59:34"
-117.02 35.91 860.057638888889 3.08 3.56 "05/10/2008 02:23:00"
-125.34 40.81 863.130324074074 4.3 8.48 "05/13/2008 04:07:40"
-120.39 35.84 865.288402777778 3.22 9.24 "05/15/2008 07:55:18"
-119.92 39.54 865.531111111111 3.42 2.37 "05/15/2008 13:44:48"
-117.35 35.27 870.08324074074 3.73 3.97 "05/20/2008 02:59:52"
-117.87 32.48 875.188993055556 3.41 6 "05/25/2008 05:32:09"
-115.36 32.34 876.713981481481 3.2 29.74 "05/26/2008 18:08:08"
-115.35 32.37 876.959965277778 3.26 6 "05/27/2008 00:02:21"
-122.77 38.78 880.158680555556 4.1 1.25 "05/30/2008 04:48:30"
-122.76 38.78 880.15875 4.1 1.9 "05/30/2008 04:48:36"
-119.93 39.54 881.340243055556 3.05 3.41 "05/31/2008 09:09:57"
-117.14 34.02 883.17587962963 3.14 5.86 "06/02/2008 05:13:16"
-118.84 37.5 883.581793981481 3.16 9.04 "06/02/2008 14:57:47"
-122.18 38.24 885.061851851852 3.96 10.31 "06/04/2008 02:29:04"
-122.08 37.82 887.335347222222 3.5 7.86 "06/06/2008 09:02:54"
-119.92 39.55 889.384710648148 3.17 2.08 "06/08/2008 10:13:59"
-119.91 39.55 889.70394675926 3.6 2.63 "06/08/2008 17:53:41"
-119.92 39.55 889.705081018519 4 2.47 "06/08/2008 17:55:19"
-115.81 32.1 889.777916666667 3.21 7.04 "06/08/2008 19:40:12"
-122.07 37.82 890.438611111111 3.13 8.47 "06/09/2008 11:31:36"
-119.92 39.55 890.971238425926 3.17 0.41 "06/10/2008 00:18:35"
-119.63 40.47 894.729918981481 3.7 5.06 "06/13/2008 18:31:05"
-119.58 40.47 894.731597222222 3.26 0 "06/13/2008 18:33:30"
-121.63 36.88 896.083738425926 3.12 8.99 "06/15/2008 03:00:35"
-120.56 36 896.185347222222 3.23 4.05 "06/15/2008 05:26:54"
-121.98 40.43 898.27675925926 3.4 12.96 "06/17/2008 07:38:32"
-119.94 39.53 898.54292824074 3.11 4.46 "06/17/2008 14:01:49"
-116.3 31.83 899.243356481481 4.5 0 "06/18/2008 06:50:26"
-116.3 31.83 899.339664351852 3.1 8 "06/18/2008 09:09:07"
-116.3 31.81 900.579224537037 3.3 8 "06/19/2008 14:54:05"
-119.7 40.59 900.894502314815 3.12 15.7 "06/19/2008 22:28:05"
-121.31 36.68 900.956851851852 3.8 6.17 "06/19/2008 23:57:52"
-120.64 36.08 902.974722222222 3.19 6.55 "06/22/2008 00:23:36"
-117.25 34.05 904.552060185185 3.99 14.42 "06/23/2008 14:14:58"
-115.31 32.23 906.808993055556 3.4 6 "06/25/2008 20:24:57"
-115.3 32.23 907.02957175926 3.66 15 "06/26/2008 01:42:35"
-115.26 32.11 907.127766203704 3.66 6 "06/26/2008 04:03:59"
-118.82 37.53 907.1853125 3.19 7.32 "06/26/2008 05:26:51"
-115.37 32.04 907.992222222222 3.08 6 "06/27/2008 00:48:48"
-115.81 32.69 908.697453703704 3.12 13.04 "06/27/2008 17:44:20"
-115.3 32.25 909.126643518519 3.44 6 "06/28/2008 04:02:22"
-118.82 37.58 909.572349537037 3.9 11.92 "06/28/2008 14:44:11"
-115.27 32.1 911.995381944444 3.57 6 "07/01/2008 00:53:21"
-120.45 39.19 915.144398148148 3.22 9.69 "07/04/2008 04:27:56"
-118.06 36.15 915.886238425926 3.4 0.32 "07/04/2008 22:16:11"
-116.39 32.38 917.00287037037 3.21 6 "07/06/2008 01:04:08"
-120.76 35.64 917.809652777778 3.7 6.32 "07/06/2008 20:25:54"
-116.34 34.86 917.81011574074 3.32 5.17 "07/06/2008 20:26:34"
-115.34 32.14 920.084328703704 3.67 15 "07/09/2008 03:01:26"
-115.33 32.23 921.201342592593 3.19 15 "07/10/2008 05:49:56"
-118.84 37.49 921.941377314815 3.2 4.85 "07/10/2008 23:35:35"
-115.31 32.13 922.777835648148 3.24 6 "07/11/2008 19:40:05"
-117.9 36.07 922.861493055556 3.37 4.84 "07/11/2008 21:40:33"
-119.11 35.49 926.399814814815 3.15 24.26 "07/15/2008 10:35:44"
-115.31 32.24 935.33193287037 3.27 6 "07/24/2008 08:57:59"
-122.76 38.79 939.189918981481 3.12 3 "07/28/2008 05:33:29"
-121.33 36.69 939.731516203704 3.16 4.32 "07/28/2008 18:33:23"
-119.95 39.55 940.399097222222 3.3 5.73 "07/29/2008 10:34:42"
-117.76 33.95 940.737685185185 5.39 14.7 "07/29/2008 18:42:16"
-117.8 33.95 940.744351851852 3.8 16.23 "07/29/2008 18:51:52"
-117.74 33.94 940.819918981481 3.64 15.44 "07/29/2008 20:40:41"
-125.33 40.43 941.527476851852 4.2 15.17 "07/30/2008 13:39:34"
-125.33 40.44 943.062592592593 3.5 2.53 "08/01/2008 02:30:08"
-118.74 37.33 946.794027777778 3.73 18.34 "08/04/2008 20:03:24"
-121.72 41.43 949.716423611111 3.4 3.11 "08/07/2008 18:11:39"
